,library,jsonFileName,signature,name,targetClass,equivalence.comment,equivalence.kind,equivalence.condition,EMR
2379,gwt,com.google.gwt.safehtml.shared.SafeUri_goal.json,hashCode(),hashCode,com.google.gwt.safehtml.shared.SafeUri,Returns a hash code for this string. Must be equal to asString().hashCode().,FreeText,methodResultID==(receiverObjectClone.asString().hashCode()),1
2380,gwt,com.google.gwt.safehtml.shared.SafeUri_goal.json,asString(),asString,com.google.gwt.safehtml.shared.SafeUri,"Returns this object's contained URI as a string.  Based on this class' contract, the returned value will be non-null and a string that is safe to use in a URL context.",FreeText,,0
2381,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getVisibleItemCount(),getVisibleItemCount,com.google.gwt.user.client.ui.ListBox,"Gets the number of items that are visible. If only one item is visible, then the box will be displayed as a drop-down list.",FreeText,,0
2382,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"insertItem(java.lang.String item, com.google.gwt.i18n.client.HasDirection$Direction dir, int index)",insertItem,com.google.gwt.user.client.ui.ListBox,"Inserts an item into the list box, specifying its direction. Has the same effect as  insertItem(item, dir, item, index)",FreeText,"receiverObjectClone.insertItem(args[0],args[1],args[0], args[2]); receiverObjectClone.equals(receiverObjectID)",1
2383,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"insertItem(java.lang.String item, com.google.gwt.i18n.client.HasDirection$Direction dir, java.lang.String value, int index)",insertItem,com.google.gwt.user.client.ui.ListBox,"Inserts an item into the list box, specifying its direction and an initial value for the item. If the index is less than zero, or greater than or equal to the length of the list, then the item will be appended to the end of the list.",FreeText,,0
2384,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,isMultipleSelect(),isMultipleSelect,com.google.gwt.user.client.ui.ListBox,Gets whether this list allows multiple selection.,FreeText,,0
2385,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getItemText(int index),getItemText,com.google.gwt.user.client.ui.ListBox,Gets the text associated with the item at the specified index.,FreeText,,0
2386,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,com.google.gwt.user.client.ui.ListBox(boolean isMultipleSelect),com.google.gwt.user.client.ui.ListBox,com.google.gwt.user.client.ui.ListBox,Creates an empty list box. The preferred way to enable multiple selections is to use this constructor rather than #setMultipleSelect(boolean).,FreeText,,0
2387,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"addItem(java.lang.String item, com.google.gwt.i18n.client.HasDirection$Direction dir, java.lang.String value)",addItem,com.google.gwt.user.client.ui.ListBox,"Adds an item to the list box, specifying its direction and an initial value for the item.",FreeText,,0
2388,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"setItemSelected(int index, boolean selected)",setItemSelected,com.google.gwt.user.client.ui.ListBox,Sets whether an individual list item is selected.  Note that setting the selection programmatically does <em>not</em> cause the ChangeHandler#onChange(ChangeEvent) event to be fired.,FreeText,,0
2389,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,setName(java.lang.String name),setName,com.google.gwt.user.client.ui.ListBox,,FreeText,,0
2390,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"setValue(int index, java.lang.String value)",setValue,com.google.gwt.user.client.ui.ListBox,"Sets the value associated with the item at a given index. This value can be used for any purpose, but is also what is passed to the server when the list box is submitted as part of a FormPanel.",FreeText,,0
2391,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,setDirectionEstimator(com.google.gwt.i18n.shared.DirectionEstimator directionEstimator),setDirectionEstimator,com.google.gwt.user.client.ui.ListBox,{@inheritDoc} Note: this does not affect the direction of already-existing content.,FreeText,,0
2392,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getValue(int index),getValue,com.google.gwt.user.client.ui.ListBox,Gets the value associated with the item at a given index.,FreeText,,0
2393,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,removeItem(int index),removeItem,com.google.gwt.user.client.ui.ListBox,Removes the item at the specified index.,FreeText,,0
2394,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"setOptionText(com.google.gwt.dom.client.OptionElement option, java.lang.String text, com.google.gwt.i18n.client.HasDirection$Direction dir)",setOptionText,com.google.gwt.user.client.ui.ListBox,"Sets the text of an option element. If the direction of the text is opposite to the page's direction, also wraps it with Unicode bidi formatting characters to prevent garbling, and indicates that this was done by setting the option's BIDI_ATTR_NAME custom attribute.",FreeText,,0
2395,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"setItemText(int index, java.lang.String text, com.google.gwt.i18n.client.HasDirection$Direction dir)",setItemText,com.google.gwt.user.client.ui.ListBox,Sets the text associated with the item at a given index.,FreeText,,0
2396,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"insertItem(java.lang.String item, java.lang.String value, int index)",insertItem,com.google.gwt.user.client.ui.ListBox,"Inserts an item into the list box, specifying an initial value for the item. Has the same effect as  insertItem(item, null, value, index)",FreeText,"receiverObjectClone.insertItem(args[0],null,args[1],args[2]); receiverObjectClone.equals(receiverObjectID)",1
2397,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,setVisibleItemCount(int visibleItems),setVisibleItemCount,com.google.gwt.user.client.ui.ListBox,"Sets the number of items that are visible. If only one item is visible, then the box will be displayed as a drop-down list.",FreeText,,0
2398,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,isItemSelected(int index),isItemSelected,com.google.gwt.user.client.ui.ListBox,Determines whether an individual list item is selected.,FreeText,,0
2399,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"setItemText(int index, java.lang.String text)",setItemText,com.google.gwt.user.client.ui.ListBox,Sets the text associated with the item at a given index.,FreeText,,0
2400,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,addItem(java.lang.String item),addItem,com.google.gwt.user.client.ui.ListBox,"Adds an item to the list box. This method has the same effect as  addItem(item, item)",FreeText,"receiverObjectClone.addItem(args[0], args[0]); receiverObjectClone.equals(receiverObjectID)",1
2401,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,wrap(com.google.gwt.dom.client.Element element),wrap,com.google.gwt.user.client.ui.ListBox,"Creates a ListBox widget that wraps an existing <select> element. This element must already be attached to the document. If the element is removed from the document, you must call RootPanel#detachNow(Widget).",FreeText,,0
2402,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,addChangeListener(com.google.gwt.user.client.ui.ChangeListener listener),addChangeListener,com.google.gwt.user.client.ui.ListBox,@deprecated Use #addChangeHandler instead,FreeText,,0
2403,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getItemCount(),getItemCount,com.google.gwt.user.client.ui.ListBox,Gets the number of items present in the list box.,FreeText,,0
2404,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,setSelectedIndex(int index),setSelectedIndex,com.google.gwt.user.client.ui.ListBox,"Sets the currently selected index. After calling this method, only the specified item in the list will remain selected. For a ListBox with multiple selection enabled, see #setItemSelected(int, boolean) to select multiple items at a time.  Note that setting the selected index programmatically does <em>not</em> cause the ChangeHandler#onChange(ChangeEvent) event to be fired.",FreeText,,0
2405,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,addChangeHandler(com.google.gwt.event.dom.client.ChangeHandler handler),addChangeHandler,com.google.gwt.user.client.ui.ListBox,,FreeText,,0
2406,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,clear(),clear,com.google.gwt.user.client.ui.ListBox,Removes all items from the list box.,FreeText,,0
2407,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,com.google.gwt.user.client.ui.ListBox(),com.google.gwt.user.client.ui.ListBox,com.google.gwt.user.client.ui.ListBox,Creates an empty list box in single selection mode.,FreeText,,0
2408,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"insertItem(java.lang.String item, int index)",insertItem,com.google.gwt.user.client.ui.ListBox,"Inserts an item into the list box. Has the same effect as  insertItem(item, item, index)",FreeText,"receiverObjectClone.insertItem(args[0],args[0],args[1]); receiverObjectClone.equals(receiverObjectID)",1
2409,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getDirectionEstimator(),getDirectionEstimator,com.google.gwt.user.client.ui.ListBox,,FreeText,,0
2410,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getName(),getName,com.google.gwt.user.client.ui.ListBox,,FreeText,,0
2411,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,setMultipleSelect(boolean multiple),setMultipleSelect,com.google.gwt.user.client.ui.ListBox,Sets whether this list allows multiple selections. NOTE: The preferred way of enabling multiple selections in a list box is by using the #ListBox(boolean) constructor. Using this method can spuriously fail on Internet Explorer 6.0.,FreeText,,0
2412,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,com.google.gwt.user.client.ui.ListBox(com.google.gwt.dom.client.Element element),com.google.gwt.user.client.ui.ListBox,com.google.gwt.user.client.ui.ListBox,This constructor may be used by subclasses to explicitly use an existing element. This element must be a <select> element.,FreeText,,0
2413,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"addItem(java.lang.String item, java.lang.String value)",addItem,com.google.gwt.user.client.ui.ListBox,"Adds an item to the list box, specifying an initial value for the item.",FreeText,,0
2414,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getSelectedIndex(),getSelectedIndex,com.google.gwt.user.client.ui.ListBox,"Gets the currently-selected item. If multiple items are selected, this method will return the first selected item (#isItemSelected(int) can be used to query individual items).",FreeText,,0
2415,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,"addItem(java.lang.String item, com.google.gwt.i18n.client.HasDirection$Direction dir)",addItem,com.google.gwt.user.client.ui.ListBox,"Adds an item to the list box, specifying its direction. This method has the same effect as  addItem(item, dir, item)",FreeText,"receiverObjectClone.addItem(args[0],args[1],args[0]); receiverObjectClone.equals(receiverObjectID)",1
2416,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,onEnsureDebugId(java.lang.String baseID),onEnsureDebugId,com.google.gwt.user.client.ui.ListBox,Affected Elements:  <li>-item# = the option at the specified index.</li>  @see UIObject#onEnsureDebugId(String),FreeText,,0
2417,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,removeChangeListener(com.google.gwt.user.client.ui.ChangeListener listener),removeChangeListener,com.google.gwt.user.client.ui.ListBox,@deprecated Use the HandlerRegistration#removeHandler method on the object returned by #addChangeHandler instead,FreeText,,0
2418,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,getOptionText(com.google.gwt.dom.client.OptionElement option),getOptionText,com.google.gwt.user.client.ui.ListBox,"Retrieves the text of an option element. If the text was set by #setOptionText and was wrapped with Unicode bidi formatting characters, also removes those additional formatting characters.",FreeText,,0
2419,gwt,com.google.gwt.user.client.ui.ListBox_goal.json,setDirectionEstimator(boolean enabled),setDirectionEstimator,com.google.gwt.user.client.ui.ListBox,{@inheritDoc} See note at #setDirectionEstimator(com.google.gwt.i18n.shared.DirectionEstimator).,FreeText,,0
2420,gwt,com.google.gwt.user.server.rpc.RPC_goal.json,"encodeResponseForSuccess(java.lang.reflect.Method serviceMethod, java.lang.Object object, com.google.gwt.user.server.rpc.SerializationPolicy serializationPolicy)",encodeResponseForSuccess,com.google.gwt.user.server.rpc.RPC,"Returns a string that encodes the object. It is an error to try to encode an object that is not assignable to the service method's return type.  If the serializationPolicy parameter is not null, it is used to determine what types can be encoded as part of this response. If this parameter is null, then only subtypes of com.google.gwt.user.client.rpc.IsSerializable IsSerializable or types which have custom field serializers may be encoded.",FreeText,,0
2421,gwt,com.google.gwt.user.server.rpc.RPC_goal.json,decodeRequest(java.lang.String encodedRequest),decodeRequest,com.google.gwt.user.server.rpc.RPC,"Returns an RPCRequest that is built by decoding the contents of an encoded RPC request.  This method is equivalent to calling #decodeRequest(String, Class) with null for the type parameter.",FreeText,"methodResultID.equals(receiverObjectID.decodeRequest(args[0], null))",1
2422,gwt,com.google.gwt.user.server.rpc.RPC_goal.json,"decodeRequest(java.lang.String encodedRequest, java.lang.Class<?> type, com.google.gwt.user.server.rpc.SerializationPolicyProvider serializationPolicyProvider)",decodeRequest,com.google.gwt.user.server.rpc.RPC,"Returns an RPCRequest that is built by decoding the contents of an encoded RPC request and optionally validating that type can handle the request. If the type parameter is not null, the implementation checks that the type is assignable to the RemoteService interface requested in the encoded request string.  If the serializationPolicyProvider parameter is not null, it is asked for a SerializationPolicy to use to restrict the set of types that can be decoded from the request. If this parameter is null, then only subtypes of com.google.gwt.user.client.rpc.IsSerializable IsSerializable or types which have custom field serializers can be decoded.   Invoking this method with null for the type parameter, decodeRequest(encodedRequest, null), is equivalent to calling decodeRequest(encodedRequest).",FreeText,"decodeRequest(args[0], null).equals(decodeRequest(args[0]))",1
2423,gwt,com.google.gwt.user.server.rpc.RPC_goal.json,"encodeResponseForSuccess(java.lang.reflect.Method serviceMethod, java.lang.Object object, com.google.gwt.user.server.rpc.SerializationPolicy serializationPolicy, int flags)",encodeResponseForSuccess,com.google.gwt.user.server.rpc.RPC,,FreeText,,0
